InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
18	30	1	78644	1.45818e+06	2	8	5	183501	56422.4	0
18	30	1	78644	1.45818e+06	2	8	6	183501	59699.2	0
18	30	1	78644	1.45818e+06	2	8	7	183501	59084.8	0
18	30	1	78644	1.45818e+06	2	8	8	183501	59596.8	0
18	30	1	78644	1.45818e+06	2	8	9	183501	61440	0
18	30	1	78644	1.45818e+06	2	8	10	183501	64409.6	0
18	30	1	78644	1.45818e+06	2	16	1	183501	186061	0
18	30	1	78644	1.45818e+06	2	16	2	183501	97280	0
18	30	1	78644	1.45818e+06	2	16	3	183501	60416	0
18	30	1	78644	1.45818e+06	2	16	4	183501	53145.6	0
18	30	1	78644	1.45818e+06	2	16	5	183501	53657.6	0
18	30	1	78644	1.45818e+06	2	16	6	183501	59289.6	0
18	30	1	78644	1.45818e+06	2	16	7	183501	57856	0
18	30	1	78644	1.45818e+06	2	16	8	183501	61132.8	0
18	30	1	78644	1.45818e+06	2	16	9	183501	64102.4	0
18	30	1	78644	1.45818e+06	2	16	10	183501	79052.8	0
18	30	1	78644	1.45818e+06	2	32	1	183501	194765	0
18	30	1	78644	1.45818e+06	2	32	2	183501	103117	0
18	30	1	78644	1.45818e+06	2	32	3	183501	77414.4	0
18	30	1	78644	1.45818e+06	2	32	4	183501	78438.4	0
18	30	1	78644	1.45818e+06	2	32	5	183501	83660.8	0
18	30	1	78644	1.45818e+06	2	32	6	183501	130458	0
18	30	1	78644	1.45818e+06	2	32	7	183501	129536	0
18	30	1	78644	1.45818e+06	2	32	8	183501	130355	0
18	30	1	78644	1.45818e+06	2	32	9	183501	108442	0
18	30	1	78644	1.45818e+06	2	32	10	183501	113766	0
18	30	1	78644	1.45818e+06	2	64	1	183501	197632	0
18	30	1	78644	1.45818e+06	2	64	2	183501	105984	0
18	30	1	78644	1.45818e+06	2	64	3	183501	78438.4	0
18	30	1	78644	1.45818e+06	2	64	4	183501	78131.2	0
18	30	1	78644	1.45818e+06	2	64	5	183501	72499.2	0
18	30	1	78644	1.45818e+06	2	64	6	183501	73932.8	0
18	30	1	78644	1.45818e+06	2	64	7	183501	75059.2	0
18	30	1	78644	1.45818e+06	2	64	8	183501	73625.6	0
18	30	1	78644	1.45818e+06	2	64	9	183501	94617.6	0
18	30	1	78644	1.45818e+06	2	64	10	183501	114074	0
18	30	1	78644	1.45818e+06	2	128	1	183501	211046	0
18	30	1	78644	1.45818e+06	2	128	2	183501	109670	0
18	30	1	78644	1.45818e+06	2	128	3	183501	91955.2	0
18	30	1	78644	1.45818e+06	2	128	4	183501	71782.4	0
18	30	1	78644	1.45818e+06	2	128	5	183501	72908.8	0
18	30	1	78644	1.45818e+06	2	128	6	183501	73113.6	0
18	30	1	78644	1.45818e+06	2	128	7	183501	72089.6	0
18	30	1	78644	1.45818e+06	2	128	8	183501	94208	0
18	30	1	78644	1.45818e+06	2	128	9	183501	115098	0
18	30	1	78644	1.45818e+06	2	128	10	183501	181862	0
18	30	1	78644	1.45818e+06	2	256	1	183501	219648	0
18	30	1	78644	1.45818e+06	2	256	2	183501	144998	0
18	30	1	78644	1.45818e+06	2	256	3	183501	93798.4	0
18	30	1	78644	1.45818e+06	2	256	4	183501	88473.6	0
18	30	1	78644	1.45818e+06	2	256	5	183501	88268.8	0
18	30	1	78644	1.45818e+06	2	256	6	183501	89907.2	0
18	30	1	78644	1.45818e+06	2	256	7	183501	96153.6	0
18	30	1	78644	1.45818e+06	2	256	8	183501	117658	0
18	30	1	78644	1.45818e+06	2	256	9	183501	181453	0
18	30	1	78644	1.45818e+06	2	256	10	183501	302182	0
18	30	1	78644	1.45818e+06	2	512	1	183501	287027	0
18	30	1	78644	1.45818e+06	2	512	2	183501	166400	0
18	30	1	78644	1.45818e+06	2	512	3	183501	156262	0
18	30	1	78644	1.45818e+06	2	512	4	183501	157286	0
18	30	1	78644	1.45818e+06	2	512	5	183501	168550	0
18	30	1	78644	1.45818e+06	2	512	6	183501	168346	0
18	30	1	78644	1.45818e+06	2	512	7	183501	171930	0
18	30	1	78644	1.45818e+06	2	512	8	183501	263885	0
18	30	1	78644	1.45818e+06	2	512	9	183501	460493	0
18	30	1	78644	1.45818e+06	3	2	1	183501	413491	0
18	30	1	78644	1.45818e+06	3	2	2	183501	213709	0
18	30	1	78644	1.45818e+06	3	2	3	183501	122982	0
18	30	1	78644	1.45818e+06	3	2	4	183501	99737.6	0
18	30	1	78644	1.45818e+06	3	2	5	183501	95539.2	0
18	30	1	78644	1.45818e+06	3	2	6	183501	96768	0
18	30	1	78644	1.45818e+06	3	2	7	183501	97280	0
18	30	1	78644	1.45818e+06	3	2	8	183501	96870.4	0
18	30	1	78644	1.45818e+06	3	2	9	183501	98201.6	0
18	30	1	78644	1.45818e+06	3	2	10	183501	98508.8	0
18	30	1	78644	1.45818e+06	3	4	1	183501	322355	0
18	30	1	78644	1.45818e+06	3	4	2	183501	165990	0
18	30	1	78644	1.45818e+06	3	4	3	183501	94617.6	0
18	30	1	78644	1.45818e+06	3	4	4	183501	76595.2	0
18	30	1	78644	1.45818e+06	3	4	5	183501	70246.4	0
18	30	1	78644	1.45818e+06	3	4	6	183501	71475.2	0
18	30	1	78644	1.45818e+06	3	4	7	183501	70758.4	0
18	30	1	78644	1.45818e+06	3	4	8	183501	71680	0
18	30	1	78644	1.45818e+06	3	4	9	183501	72704	0
18	30	1	78644	1.45818e+06	3	4	10	183501	74444.8	0
18	30	1	78644	1.45818e+06	3	8	1	183501	209613	0
18	30	1	78644	1.45818e+06	3	8	2	183501	114278	0
18	30	1	78644	1.45818e+06	3	8	3	183501	71168	0
18	30	1	78644	1.45818e+06	3	8	4	183501	61644.8	0
18	30	1	78644	1.45818e+06	3	8	5	183501	62566.4	0
18	30	1	78644	1.45818e+06	3	8	6	183501	65740.8	0
18	30	1	78644	1.45818e+06	3	8	7	183501	65843.2	0
18	30	1	78644	1.45818e+06	3	8	8	183501	66969.6	0
18	30	1	78644	1.45818e+06	3	8	9	183501	67788.8	0
18	30	1	78644	1.45818e+06	3	8	10	183501	74137.6	0
18	30	1	78644	1.45818e+06	3	16	1	183501	249754	0
18	30	1	78644	1.45818e+06	3	16	2	183501	135987	0
18	30	1	78644	1.45818e+06	3	16	3	183501	83763.2	0
18	30	1	78644	1.45818e+06	3	16	4	183501	67481.6	0
18	30	1	78644	1.45818e+06	3	16	5	183501	65740.8	0
18	30	1	78644	1.45818e+06	3	16	6	183501	69939.2	0
18	30	1	78644	1.45818e+06	3	16	7	183501	70246.4	0
18	30	1	78644	1.45818e+06	3	16	8	183501	72601.6	0
18	30	1	78644	1.45818e+06	3	16	9	183501	75776	0
18	30	1	78644	1.45818e+06	3	16	10	183501	79872	0
18	30	1	78644	1.45818e+06	3	32	1	183501	262451	0
18	30	1	78644	1.45818e+06	3	32	2	183501	149504	0
18	30	1	78644	1.45818e+06	3	32	3	183501	97075.2	0
18	30	1	78644	1.45818e+06	3	32	4	183501	78233.6	0
18	30	1	78644	1.45818e+06	3	32	5	183501	82022.4	0
18	30	1	78644	1.45818e+06	3	32	6	183501	85196.8	0
18	30	1	78644	1.45818e+06	3	32	7	183501	88371.2	0
18	30	1	78644	1.45818e+06	3	32	8	183501	89497.6	0
18	30	1	78644	1.45818e+06	3	32	9	183501	87961.6	0
18	30	1	78644	1.45818e+06	3	32	10	183501	123392	0
18	30	1	78644	1.45818e+06	3	64	1	183501	282931	0
18	30	1	78644	1.45818e+06	3	64	2	183501	156467	0
18	30	1	78644	1.45818e+06	3	64	3	183501	103322	0
18	30	1	78644	1.45818e+06	3	64	4	183501	88371.2	0
18	30	1	78644	1.45818e+06	3	64	5	183501	79769.6	0
18	30	1	78644	1.45818e+06	3	64	6	183501	78950.4	0
18	30	1	78644	1.45818e+06	3	64	7	183501	81715.2	0
18	30	1	78644	1.45818e+06	3	64	8	183501	83660.8	0
18	30	1	78644	1.45818e+06	3	64	9	183501	120115	0
18	30	1	78644	1.45818e+06	3	64	10	183501	183501	0
18	30	1	78644	1.45818e+06	3	128	1	183501	301773	0
18	30	1	78644	1.45818e+06	3	128	2	183501	171110	0
18	30	1	78644	1.45818e+06	3	128	3	183501	148378	0
18	30	1	78644	1.45818e+06	3	128	4	183501	121958	0
18	30	1	78644	1.45818e+06	3	128	5	183501	123597	0
18	30	1	78644	1.45818e+06	3	128	6	183501	120218	0
18	30	1	78644	1.45818e+06	3	128	7	183501	122573	0
18	30	1	78644	1.45818e+06	3	128	8	183501	154112	0
18	30	1	78644	1.45818e+06	3	128	9	183501	216371	0
18	30	1	78644	1.45818e+06	3	128	10	183501	309965	0
18	30	1	78644	1.45818e+06	3	256	1	183501	323277	0
18	30	1	78644	1.45818e+06	3	256	2	183501	238080	0
18	30	1	78644	1.45818e+06	3	256	3	183501	189338	0
18	30	1	78644	1.45818e+06	3	256	4	183501	178176	0
18	30	1	78644	1.45818e+06	3	256	5	183501	178790	0
18	30	1	78644	1.45818e+06	3	256	6	183501	177050	0
18	30	1	78644	1.45818e+06	3	256	7	183501	186778	0
18	30	1	78644	1.45818e+06	3	256	8	183501	223130	0
18	30	1	78644	1.45818e+06	3	256	9	183501	315699	0
18	30	1	78644	1.45818e+06	3	256	10	183501	445850	0
18	30	1	78644	1.45818e+06	3	512	1	183501	400998	0
18	30	1	78644	1.45818e+06	3	512	2	183501	303514	0
18	30	1	78644	1.45818e+06	3	512	3	183501	273510	0
18	30	1	78644	1.45818e+06	3	512	4	183501	266650	0
18	30	1	78644	1.45818e+06	3	512	5	183501	271360	0
18	30	1	78644	1.45818e+06	3	512	6	183501	292762	0
18	30	1	78644	1.45818e+06	3	512	7	183501	318669	0
18	30	1	78644	1.45818e+06	3	512	8	183501	437862	0
18	30	1	78644	1.45818e+06	3	512	9	183501	646861	0
18	30	1	78644	1.45818e+06	4	1	1	183501	994918	0
18	30	1	78644	1.45818e+06	4	1	2	183501	539238	0
18	30	1	78644	1.45818e+06	4	1	3	183501	333210	0
18	30	1	78644	1.45818e+06	4	1	4	183501	232550	0
18	30	1	78644	1.45818e+06	4	1	5	183501	173670	0
18	30	1	78644	1.45818e+06	4	1	6	183501	155750	0
18	30	1	78644	1.45818e+06	4	1	7	183501	165581	0
18	30	1	78644	1.45818e+06	4	1	8	183501	216064	0
18	30	1	78644	1.45818e+06	4	1	9	183501	445542	0
18	30	1	78644	1.45818e+06	4	1	10	183501	1.40042e+06	0
18	30	1	78644	1.45818e+06	5	2	1	183501	490394	0
18	30	1	78644	1.45818e+06	5	2	2	183501	309760	0
18	30	1	78644	1.45818e+06	5	2	3	183501	224461	0
18	30	1	78644	1.45818e+06	5	2	4	183501	177050	0
18	30	1	78644	1.45818e+06	5	2	5	183501	155546	0
18	30	1	78644	1.45818e+06	5	2	6	183501	164045	0
18	30	1	78644	1.45818e+06	5	2	7	183501	196301	0
18	30	1	78644	1.45818e+06	5	2	8	183501	277811	0
18	30	1	78644	1.45818e+06	5	2	9	183501	632013	0
18	30	1	78644	1.45818e+06	5	2	10	183501	1.5532e+06	0
18	30	1	78644	1.45818e+06	5	4	1	183501	309862	0
18	30	1	78644	1.45818e+06	5	4	2	183501	225690	0
18	30	1	78644	1.45818e+06	5	4	3	183501	175206	0
18	30	1	78644	1.45818e+06	5	4	4	183501	155443	0
18	30	1	78644	1.45818e+06	5	4	5	183501	163840	0
18	30	1	78644	1.45818e+06	5	4	6	183501	168653	0
18	30	1	78644	1.45818e+06	5	4	7	183501	261424	0
18	30	1	78644	1.45818e+06	5	4	8	183501	450048	0
18	30	1	78644	1.45818e+06	5	4	9	183501	824525	0
18	30	1	78644	1.45818e+06	5	4	10	183501	1.61167e+06	0
18	30	1	78644	1.45818e+06	5	8	1	183501	223232	0
18	30	1	78644	1.45818e+06	5	8	2	183501	173875	0
18	30	1	78644	1.45818e+06	5	8	3	183501	158106	0
18	30	1	78644	1.45818e+06	5	8	4	183501	166195	0
18	30	1	78644	1.45818e+06	5	8	5	183501	168858	0
18	30	1	78644	1.45818e+06	5	8	6	183501	177971	0
18	30	1	78644	1.45818e+06	5	8	7	183501	270746	0
18	30	1	78644	1.45818e+06	5	8	8	183501	470835	0
18	30	1	78644	1.45818e+06	5	8	9	183501	847667	0
18	30	1	78644	1.45818e+06	5	8	10	183501	1.64106e+06	0
18	30	1	78644	1.45818e+06	5	16	1	183501	185549	0
18	30	1	78644	1.45818e+06	5	16	2	183501	166400	0
18	30	1	78644	1.45818e+06	5	16	3	183501	175411	0
18	30	1	78644	1.45818e+06	5	16	4	183501	178586	0
18	30	1	78644	1.45818e+06	5	16	5	183501	180326	0
18	30	1	78644	1.45818e+06	5	16	6	183501	279040	0
18	30	1	78644	1.45818e+06	5	16	7	183501	472269	0
18	30	1	78644	1.45818e+06	5	16	8	183501	862106	0
18	30	1	78644	1.45818e+06	5	16	9	183501	1.66717e+06	0
18	30	1	78644	1.45818e+06	5	16	10	0	0	205
18	30	1	78644	1.45818e+06	5	32	1	183501	189235	0
18	30	1	78644	1.45818e+06	5	32	2	183501	197427	0
18	30	1	78644	1.45818e+06	5	32	3	183501	199782	0
18	30	1	78644	1.45818e+06	5	32	4	183501	203059	0
18	30	1	78644	1.45818e+06	5	32	5	183501	301773	0
18	30	1	78644	1.45818e+06	5	32	6	183501	495309	0
18	30	1	78644	1.45818e+06	5	32	7	183501	878899	0
18	30	1	78644	1.45818e+06	5	32	8	183501	1.68049e+06	0
18	30	1	78644	1.45818e+06	5	32	9	0	0	205
18	30	1	78644	1.45818e+06	5	32	10	0	0	205
18	30	1	78644	1.45818e+06	5	64	1	183501	205517	0
18	30	1	78644	1.45818e+06	5	64	2	183501	202752	0
18	30	1	78644	1.45818e+06	5	64	3	183501	205821	0
18	30	1	78644	1.45818e+06	5	64	4	183501	303104	0
18	30	1	78644	1.45818e+06	5	64	5	183501	496230	0
18	30	1	78644	1.45818e+06	5	64	6	183501	887296	0
18	30	1	78644	1.45818e+06	5	64	7	183501	1.67117e+06	0
18	30	1	78644	1.45818e+06	5	64	8	0	0	205
18	30	1	78644	1.45818e+06	5	64	9	0	0	205
18	30	1	78644	1.45818e+06	5	64	10	0	0	205
18	30	1	78644	1.45818e+06	5	128	1	183501	209306	0
18	30	1	78644	1.45818e+06	5	128	2	183501	208077	0
18	30	1	78644	1.45818e+06	5	128	3	183501	304026	0
18	30	1	78644	1.45818e+06	5	128	4	183501	499200	0
18	30	1	78644	1.45818e+06	5	128	5	183501	890266	0
18	30	1	78644	1.45818e+06	5	128	6	183501	1.68059e+06	0
18	30	1	78644	1.45818e+06	5	128	7	0	0	205
18	30	1	78644	1.45818e+06	5	128	8	0	0	205
18	30	1	78644	1.45818e+06	5	128	9	0	0	205
18	30	1	78644	1.45818e+06	5	128	10	0	0	205
18	30	1	78644	1.45818e+06	5	256	1	183501	217088	0
18	30	1	78644	1.45818e+06	5	256	2	183501	310477	0
18	30	1	78644	1.45818e+06	5	256	3	183501	498586	0
18	30	1	78644	1.45818e+06	5	256	4	183501	894464	0
18	30	1	78644	1.45818e+06	5	256	5	183501	1.73466e+06	0
18	30	1	78644	1.45818e+06	5	256	6	0	0	205
18	30	1	78644	1.45818e+06	5	256	7	0	0	205
18	30	1	78644	1.45818e+06	5	256	8	0	0	205
18	30	1	78644	1.45818e+06	5	256	9	0	0	205
18	30	1	78644	1.45818e+06	5	256	10	0	0	205
18	30	1	78644	1.45818e+06	5	512	1	183501	321126	0
18	30	1	78644	1.45818e+06	5	512	2	183501	503194	0
18	30	1	78644	1.45818e+06	5	512	3	183501	904499	0
18	30	1	78644	1.45818e+06	5	512	4	183501	1.7409e+06	0
18	30	1	78644	1.45818e+06	5	512	5	0	0	205
18	30	1	78644	1.45818e+06	5	512	6	0	0	205
18	30	1	78644	1.45818e+06	5	512	7	0	0	205
18	30	1	78644	1.45818e+06	5	512	8	0	0	205
18	30	1	78644	1.45818e+06	5	512	9	0	0	205
18	30	1	78644	1.45818e+06	6	2	1	183501	506368	0
18	30	1	78644	1.45818e+06	6	2	2	183501	323584	0
18	30	1	78644	1.45818e+06	6	2	3	183501	243200	0
18	30	1	78644	1.45818e+06	6	2	4	183501	168141	0
18	30	1	78644	1.45818e+06	6	2	5	183501	146125	0
18	30	1	78644	1.45818e+06	6	2	6	183501	155034	0
18	30	1	78644	1.45818e+06	6	2	7	183501	196301	0
18	30	1	78644	1.45818e+06	6	2	8	183501	287744	0
18	30	1	78644	1.45818e+06	6	2	9	183501	621158	0
18	30	1	78644	1.45818e+06	6	2	10	183501	1.5488e+06	0
18	30	1	78644	1.45818e+06	6	4	1	183501	416870	0
18	30	1	78644	1.45818e+06	6	4	2	183501	291738	0
18	30	1	78644	1.45818e+06	6	4	3	183501	198144	0
18	30	1	78644	1.45818e+06	6	4	4	183501	154624	0
18	30	1	78644	1.45818e+06	6	4	5	183501	155341	0
18	30	1	78644	1.45818e+06	6	4	6	183501	159130	0
18	30	1	78644	1.45818e+06	6	4	7	183501	251802	0
18	30	1	78644	1.45818e+06	6	4	8	183501	441651	0
18	30	1	78644	1.45818e+06	6	4	9	183501	816845	0
18	30	1	78644	1.45818e+06	6	4	10	183501	1.60236e+06	0
18	30	1	78644	1.45818e+06	6	8	1	183501	361882	0
18	30	1	78644	1.45818e+06	6	8	2	183501	233165	0
18	30	1	78644	1.45818e+06	6	8	3	183501	174899	0
18	30	1	78644	1.45818e+06	6	8	4	183501	165069	0
18	30	1	78644	1.45818e+06	6	8	5	183501	163430	0
18	30	1	78644	1.45818e+06	6	8	6	183501	172339	0
18	30	1	78644	1.45818e+06	6	8	7	183501	265523	0
18	30	1	78644	1.45818e+06	6	8	8	183501	454451	0
18	30	1	78644	1.45818e+06	6	8	9	183501	847155	0
18	30	1	78644	1.45818e+06	6	8	10	183501	1.64342e+06	0
18	30	1	78644	1.45818e+06	6	16	1	183501	309862	0
18	30	1	78644	1.45818e+06	6	16	2	183501	215040	0
18	30	1	78644	1.45818e+06	6	16	3	183501	188314	0
18	30	1	78644	1.45818e+06	6	16	4	183501	173261	0
18	30	1	78644	1.45818e+06	6	16	5	183501	172237	0
18	30	1	78644	1.45818e+06	6	16	6	183501	276992	0
18	30	1	78644	1.45818e+06	6	16	7	183501	465203	0
18	30	1	78644	1.45818e+06	6	16	8	183501	850739	0
18	30	1	78644	1.45818e+06	6	16	9	183501	1.65151e+06	0
18	30	1	78644	1.45818e+06	6	16	10	0	0	205
18	30	1	78644	1.45818e+06	6	32	1	183501	348365	0
18	30	1	78644	1.45818e+06	6	32	2	183501	261837	0
18	30	1	78644	1.45818e+06	6	32	3	183501	221594	0
18	30	1	78644	1.45818e+06	6	32	4	183501	218931	0
18	30	1	78644	1.45818e+06	6	32	5	183501	311910	0
18	30	1	78644	1.45818e+06	6	32	6	183501	503501	0
18	30	1	78644	1.45818e+06	6	32	7	183501	907674	0
18	30	1	78644	1.45818e+06	6	32	8	183501	1.69523e+06	0
18	30	1	78644	1.45818e+06	6	32	9	0	0	205
18	30	1	78644	1.45818e+06	6	32	10	0	0	205
18	30	1	78644	1.45818e+06	6	64	1	183501	346931	0
18	30	1	78644	1.45818e+06	6	64	2	183501	263987	0
18	30	1	78644	1.45818e+06	6	64	3	183501	228659	0
18	30	1	78644	1.45818e+06	6	64	4	183501	323584	0
18	30	1	78644	1.45818e+06	6	64	5	183501	506880	0
18	30	1	78644	1.45818e+06	6	64	6	183501	912589	0
18	30	1	78644	1.45818e+06	6	64	7	183501	1.69728e+06	0
18	30	1	78644	1.45818e+06	6	64	8	0	0	205
18	30	1	78644	1.45818e+06	6	64	9	0	0	205
18	30	1	78644	1.45818e+06	6	64	10	0	0	205
18	30	1	78644	1.45818e+06	6	128	1	183501	381030	0
18	30	1	78644	1.45818e+06	6	128	2	183501	282419	0
18	30	1	78644	1.45818e+06	6	128	3	183501	354304	0
18	30	1	78644	1.45818e+06	6	128	4	183501	538726	0
18	30	1	78644	1.45818e+06	6	128	5	183501	959386	0
18	30	1	78644	1.45818e+06	6	128	6	183501	1.74961e+06	0
18	30	1	78644	1.45818e+06	6	128	7	0	0	205
18	30	1	78644	1.45818e+06	6	128	8	0	0	205
18	30	1	78644	1.45818e+06	6	128	9	0	0	205
18	30	1	78644	1.45818e+06	6	128	10	0	0	205
18	30	1	78644	1.45818e+06	6	256	1	183501	374374	0
18	30	1	78644	1.45818e+06	6	256	2	183501	414413	0
18	30	1	78644	1.45818e+06	6	256	3	183501	599654	0
18	30	1	78644	1.45818e+06	6	256	4	183501	1.03404e+06	0
18	30	1	78644	1.45818e+06	6	256	5	183501	1.87709e+06	0
18	30	1	78644	1.45818e+06	6	256	6	0	0	205
18	30	1	78644	1.45818e+06	6	256	7	0	0	205
18	30	1	78644	1.45818e+06	6	256	8	0	0	205
18	30	1	78644	1.45818e+06	6	256	9	0	0	205
18	30	1	78644	1.45818e+06	6	256	10	0	0	205
18	30	1	78644	1.45818e+06	6	512	1	183501	545382	0
18	30	1	78644	1.45818e+06	6	512	2	183501	721818	0
18	30	1	78644	1.45818e+06	6	512	3	183501	1.20115e+06	0
18	30	1	78644	1.45818e+06	6	512	4	183501	2.04708e+06	0
18	30	1	78644	1.45818e+06	6	512	5	0	0	205
18	30	1	78644	1.45818e+06	6	512	6	0	0	205
18	30	1	78644	1.45818e+06	6	512	7	0	0	205
18	30	1	78644	1.45818e+06	6	512	8	0	0	205
18	30	1	78644	1.45818e+06	6	512	9	0	0	205
18	30	1	78644	1.45818e+06	7	2	1	183501	482406	0
18	30	1	78644	1.45818e+06	7	2	2	183501	337203	0
18	30	1	78644	1.45818e+06	7	2	3	183501	249446	0
18	30	1	78644	1.45818e+06	7	2	4	183501	174080	0
18	30	1	78644	1.45818e+06	7	2	5	183501	155955	0
18	30	1	78644	1.45818e+06	7	2	6	183501	152678	0
18	30	1	78644	1.45818e+06	7	2	7	183501	197734	0
18	30	1	78644	1.45818e+06	7	2	8	183501	289792	0
18	30	1	78644	1.45818e+06	7	2	9	183501	619110	0
18	30	1	78644	1.45818e+06	7	2	10	183501	1.53498e+06	0
18	30	1	78644	1.45818e+06	7	4	1	183501	396800	0
18	30	1	78644	1.45818e+06	7	4	2	183501	283443	0
18	30	1	78644	1.45818e+06	7	4	3	183501	195482	0
18	30	1	78644	1.45818e+06	7	4	4	183501	163021	0
18	30	1	78644	1.45818e+06	7	4	5	183501	161792	0
18	30	1	78644	1.45818e+06	7	4	6	183501	160666	0
18	30	1	78644	1.45818e+06	7	4	7	183501	253642	0
18	30	1	78644	1.45818e+06	7	4	8	183501	442880	0
18	30	1	78644	1.45818e+06	7	4	9	183501	822579	0
18	30	1	78644	1.45818e+06	7	4	10	183501	1.60471e+06	0
18	30	1	78644	1.45818e+06	7	8	1	183501	303821	0
18	30	1	78644	1.45818e+06	7	8	2	183501	206438	0
18	30	1	78644	1.45818e+06	7	8	3	183501	163942	0
18	30	1	78644	1.45818e+06	7	8	4	183501	163942	0
18	30	1	78644	1.45818e+06	7	8	5	183501	163021	0
18	30	1	78644	1.45818e+06	7	8	6	183501	173261	0
18	30	1	78644	1.45818e+06	7	8	7	183501	264397	0
18	30	1	78644	1.45818e+06	7	8	8	183501	458035	0
18	30	1	78644	1.45818e+06	7	8	9	183501	844186	0
18	30	1	78644	1.45818e+06	7	8	10	183501	1.64618e+06	0
18	30	1	78644	1.45818e+06	7	16	1	183501	241050	0
18	30	1	78644	1.45818e+06	7	16	2	183501	184218	0
18	30	1	78644	1.45818e+06	7	16	3	183501	171213	0
18	30	1	78644	1.45818e+06	7	16	4	183501	171213	0
18	30	1	78644	1.45818e+06	7	16	5	183501	175309	0
18	30	1	78644	1.45818e+06	7	16	6	183501	282931	0
18	30	1	78644	1.45818e+06	7	16	7	183501	475955	0
18	30	1	78644	1.45818e+06	7	16	8	183501	887706	0
18	30	1	78644	1.45818e+06	7	16	9	183501	1.70895e+06	0
18	30	1	78644	1.45818e+06	7	16	10	0	0	205
18	30	1	78644	1.45818e+06	7	32	1	183501	241357	0
18	30	1	78644	1.45818e+06	7	32	2	183501	205824	0
18	30	1	78644	1.45818e+06	7	32	3	183501	193946	0
18	30	1	78644	1.45818e+06	7	32	4	183501	198451	0
18	30	1	78644	1.45818e+06	7	32	5	183501	307302	0
18	30	1	78644	1.45818e+06	7	32	6	183501	498176	0
18	30	1	78644	1.45818e+06	7	32	7	183501	885453	0
18	30	1	78644	1.45818e+06	7	32	8	183501	1.68335e+06	0
18	30	1	78644	1.45818e+06	7	32	9	0	0	205
18	30	1	78644	1.45818e+06	7	32	10	0	0	205
18	30	1	78644	1.45818e+06	7	64	1	183501	259174	0
18	30	1	78644	1.45818e+06	7	64	2	183501	211046	0
18	30	1	78644	1.45818e+06	7	64	3	183501	204288	0
18	30	1	78644	1.45818e+06	7	64	4	183501	308634	0
18	30	1	78644	1.45818e+06	7	64	5	183501	500429	0
18	30	1	78644	1.45818e+06	7	64	6	183501	887808	0
18	30	1	78644	1.45818e+06	7	64	7	183501	1.67516e+06	0
18	30	1	78644	1.45818e+06	7	64	8	0	0	205
18	30	1	78644	1.45818e+06	7	64	9	0	0	205
18	30	1	78644	1.45818e+06	7	64	10	0	0	205
18	30	1	78644	1.45818e+06	7	128	1	183501	307814	0
18	30	1	78644	1.45818e+06	7	128	2	183501	251494	0
18	30	1	78644	1.45818e+06	7	128	3	183501	339046	0
18	30	1	78644	1.45818e+06	7	128	4	183501	541901	0
18	30	1	78644	1.45818e+06	7	128	5	183501	910950	0
18	30	1	78644	1.45818e+06	7	128	6	183501	1.71407e+06	0
18	30	1	78644	1.45818e+06	7	128	7	0	0	205
18	30	1	78644	1.45818e+06	7	128	8	0	0	205
18	30	1	78644	1.45818e+06	7	128	9	0	0	205
18	30	1	78644	1.45818e+06	7	128	10	0	0	205
18	30	1	78644	1.45818e+06	7	256	1	183501	313754	0
18	30	1	78644	1.45818e+06	7	256	2	183501	357888	0
18	30	1	78644	1.45818e+06	7	256	3	183501	544563	0
18	30	1	78644	1.45818e+06	7	256	4	183501	921088	0
18	30	1	78644	1.45818e+06	7	256	5	183501	1.74735e+06	0
18	30	1	78644	1.45818e+06	7	256	6	0	0	205
18	30	1	78644	1.45818e+06	7	256	7	0	0	205
18	30	1	78644	1.45818e+06	7	256	8	0	0	205
18	30	1	78644	1.45818e+06	7	256	9	0	0	205
18	30	1	78644	1.45818e+06	7	256	10	0	0	205
18	30	1	78644	1.45818e+06	7	512	1	183501	425882	0
18	30	1	78644	1.45818e+06	7	512	2	183501	572621	0
18	30	1	78644	1.45818e+06	7	512	3	183501	954266	0
18	30	1	78644	1.45818e+06	7	512	4	183501	1.78053e+06	0
18	30	1	78644	1.45818e+06	7	512	5	0	0	205
18	30	1	78644	1.45818e+06	7	512	6	0	0	205
18	30	1	78644	1.45818e+06	7	512	7	0	0	205
18	30	1	78644	1.45818e+06	7	512	8	0	0	205
18	30	1	78644	1.45818e+06	7	512	9	0	0	205
18	40	1	104858	1.45408e+06	0	1	1	157287	694784	0
18	40	1	104858	1.45408e+06	0	1	2	157287	348979	0
18	40	1	104858	1.45408e+06	0	1	3	157287	199987	0
18	40	1	104858	1.45408e+06	0	1	4	157287	163533	0
18	40	1	104858	1.45408e+06	0	1	5	157287	146534	0
18	40	1	104858	1.45408e+06	0	1	6	157287	139674	0
18	40	1	104858	1.45408e+06	0	1	7	157287	139878	0
18	40	1	104858	1.45408e+06	0	1	8	157287	142438	0
18	40	1	104858	1.45408e+06	0	1	9	157287	141107	0
18	40	1	104858	1.45408e+06	0	1	10	157287	142848	0
18	40	1	104858	1.45408e+06	1	2	1	157287	419123	0
18	40	1	104858	1.45408e+06	1	2	2	157287	216166	0
18	40	1	104858	1.45408e+06	1	2	3	157287	173363	0
