InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
20	0	0	1	7.22914e+06	3	4	6	1048576	3.47744e+06
20	0	0	1	7.22914e+06	3	4	7	1048576	5.0192e+06
20	0	0	1	7.22914e+06	3	4	8	1048576	2.92836e+06
20	0	0	1	7.22914e+06	3	4	9	1048576	3.57997e+06
20	0	0	1	7.22914e+06	3	4	10	1048576	6.33408e+06
20	0	0	1	7.22914e+06	3	8	1	1048576	3.36372e+06
20	0	0	1	7.22914e+06	3	8	2	1048576	2.39478e+06
20	0	0	1	7.22914e+06	3	8	3	1048576	1.96675e+06
20	0	0	1	7.22914e+06	3	8	4	1048576	2.37971e+06
20	0	0	1	7.22914e+06	3	8	5	1048576	2.0115e+06
20	0	0	1	7.22914e+06	3	8	6	1048576	1.83531e+06
20	0	0	1	7.22914e+06	3	8	7	1048576	2.58572e+06
20	0	0	1	7.22914e+06	3	8	8	1048576	2.32777e+06
20	0	0	1	7.22914e+06	3	8	9	1048576	2.18902e+06
20	0	0	1	7.22914e+06	3	8	10	1048576	2.52182e+06
20	0	0	1	7.22914e+06	3	16	1	1048576	2.43972e+06
20	0	0	1	7.22914e+06	3	16	2	1048576	3.24016e+06
20	0	0	1	7.22914e+06	3	16	3	1048576	2.64107e+06
20	0	0	1	7.22914e+06	3	16	4	1048576	2.23689e+06
20	0	0	1	7.22914e+06	3	16	5	1048576	1.56645e+06
20	0	0	1	7.22914e+06	3	16	6	1048576	1.19156e+06
20	0	0	1	7.22914e+06	3	16	7	1048576	1.83087e+06
20	0	0	1	7.22914e+06	3	16	8	1048576	1.61536e+06
20	0	0	1	7.22914e+06	3	16	9	1048576	1.21859e+06
20	0	0	1	7.22914e+06	3	16	10	1048576	1.85964e+06
20	0	0	1	7.22914e+06	3	32	1	1048576	1.20548e+06
20	0	0	1	7.22914e+06	3	32	2	1048576	1.03561e+06
20	0	0	1	7.22914e+06	3	32	3	1048576	1.70051e+06
20	0	0	1	7.22914e+06	3	32	4	1048576	1.23289e+06
20	0	0	1	7.22914e+06	3	32	5	1048576	1.69519e+06
20	0	0	1	7.22914e+06	3	32	6	1048576	1.73164e+06
20	0	0	1	7.22914e+06	3	32	7	1048576	1.68751e+06
20	0	0	1	7.22914e+06	3	32	8	1048576	2.95636e+06
20	0	0	1	7.22914e+06	3	32	9	1048576	2.73029e+06
20	0	0	1	7.22914e+06	3	32	10	1048576	1.23105e+06
20	0	0	1	7.22914e+06	3	64	1	1048576	1.52584e+06
20	0	0	1	7.22914e+06	3	64	2	1048576	1.3113e+06
20	0	0	1	7.22914e+06	3	64	3	1048576	905020
20	0	0	1	7.22914e+06	3	64	4	1048576	1.02003e+06
20	0	0	1	7.22914e+06	3	64	5	1048576	1.38517e+06
20	0	0	1	7.22914e+06	3	64	6	1048576	1.51806e+06
20	0	0	1	7.22914e+06	3	64	7	1048576	1.51544e+06
20	0	0	1	7.22914e+06	3	64	8	1048576	845761
20	0	0	1	7.22914e+06	3	64	9	1048576	1.05233e+06
20	0	0	1	7.22914e+06	3	64	10	1048576	1.26405e+06
20	0	0	1	7.22914e+06	3	128	1	1048576	764881
20	0	0	1	7.22914e+06	3	128	2	1048576	1.37478e+06
